name,ts,r95,eflux100,glat,glon,nbb,delta,variability,pindex,curvature,singlat,category,uwname
4FGL J1456.4-5923,42.0685,0.217909,2.33909e-11,-0.210692,318.235,7,0.0816803,5.4594,3,-0.0452466,-0.00367726,other,J1456.0-5919
4FGL J1456.7-6050,25.9188,0.0590583,1.61072e-12,-1.58272,317.642,2,0.0296923,12.9938,1.45171,-0.0567096,-0.0276202,unid,J1456.9-6049
4FGL J1456.8-6122,27.6845,0.0682436,4.90196e-12,-1.99438,317.79,1,0.427004,12.5053,2.20552,-0.0229415,-0.0348014,unid,J1459.5-6106
4FGL J1457.3-4246,913.423,0.0186848,1.2911e-11,14.3165,326.2,21,0.0383508,596.824,2.27918,0.00941466,0.247277,bcu,J1457.2-4248
4FGL J1457.4-3539,9283.95,0.0140559,4.25823e-11,20.5327,329.898,55,0.00274933,3870.61,2.27728,0.119009,0.350742,fsrq,J1457.4-3539
4FGL J1457.8-4642,36.6293,0.0538693,1.32807e-12,10.8303,324.372,3,0.0282449,22.2884,1.85791,0.0936951,0.187901,bll,J1457.7-4642
4FGL J1458.1+4119,50.6957,0.0612093,6.22893e-13,60.4527,69.858,1,2.55566e-05,22.8738,1.70301,0.530387,0.869949,bcu,J1458.1+4119
4FGL J1458.6+3722,413.705,0.0276686,3.78395e-12,61.3464,61.8886,13,0.0398805,53.3927,2.11815,0.0619867,0.877535,bll,J1458.8+3721
4FGL J1458.8-2120,294.394,0.0380279,3.57464e-12,32.5844,338.592,2,0.0197022,14.2092,2.10722,0.413454,0.538542,unid,J1458.7-2119
4FGL J1459.0+7140,237.484,0.0526666,2.64718e-12,42.0999,109.949,7,0.0327815,264.033,2.44732,0.115485,0.670426,other,J1459.3+7139
4FGL J1459.0+6129,43.7236,0.0782439,1.04337e-12,49.561,100.04,1,0.0205115,19.5874,2.24145,-0.0398692,0.761097,bcu,J1459.1+6130
4FGL J1459.0-5819,52.7928,0.134206,4.7735e-12,0.409175,318.938,1,0.135736,11.6718,2.53272,0.553251,0.00714139,other,J1458.6-5827
4FGL J1459.0-5353,56.5526,0.138829,5.77802e-12,4.42039,321.128,2,0.0198924,25.5789,2.54873,0.0266126,0.0770738,bcu,J1458.9-5353
4FGL J1459.5-6053,11981.9,0.0133581,1.27215e-10,-1.78889,317.888,1,0.0031605,9.48052,1.7898,0.243955,-0.0312169,psr,J1459.5-6053
4FGL J1459.5+1527,38.9608,0.0584365,1.1562e-12,58.079,18.0886,1,0.0101933,26.2463,2.14222,0.0528506,0.848778,fsrq,J1459.5+1527
4FGL J1459.9-2322,42.6192,0.124316,1.71171e-12,30.7361,337.514,4,0.00900028,20.3693,2.42408,0.389613,0.511084,unid,J1459.8-2322
4FGL J1500.1-5846,45.5495,0.11595,5.23435e-12,-0.160549,318.935,1,0.190188,17.4831,2.46933,0.413638,-0.0028021,unid,J1500.7-5857
4FGL J1500.2+2640,94.4851,0.119991,1.49256e-12,61.2636,39.5972,1,0.110755,11.1453,2.49806,1.00021,0.876841,unid,J1500.6+2642
4FGL J1500.7+4752,179.904,0.041069,2.45057e-12,57.4297,81.1298,4,0.0186614,22.9491,2.35204,0.153974,0.842731,bll,J1500.7+4751
4FGL J1500.9+5528,129.357,0.0438541,1.37359e-12,53.2899,92.3804,7,0.0254007,23.6969,2.06335,0.16195,0.801671,bll,J1501.0+5527
4FGL J1501.0+2238,1341.48,0.0176451,1.0068e-11,60.3526,31.4516,6,0.0021758,86.142,1.92631,0.0483825,0.869086,bll,J1501.0+2238
4FGL J1501.2-6624,59.3063,0.168297,4.30875e-12,-7.32406,315.414,1,0.58224,7.2098,2.80595,0.217274,-0.127481,other,J1504.0-6655
4FGL J1501.6-5236,42.5312,0.239462,3.43821e-12,4.97462,322.281,1,0.423913,11.5858,1.4681,0.553069,0.0867144,unid,J1503.9-5250
4FGL J1502.2-5933,52.853,0.0775656,3.46656e-12,-0.773225,318.813,1,0.00724878,12.0069,2.38371,0.980497,-0.0134949,unid,J1502.1-5933
4FGL J1502.5+5552,188.034,0.0540135,2.78654e-12,52.8748,92.7534,11,0.010699,108.985,2.54452,0.0360483,0.797318,bcu,J1502.4+5553
4FGL J1502.6+0207,474.598,0.173966,1.77873e-11,50.537,0.0571873,4,0.667976,9.95995,3,-0.0253355,0.772035,unid,J1500.6+0234
4FGL J1502.7+4120,37.5252,0.0724098,5.8148e-13,59.6175,69.3259,2,3.97739e-05,13.245,1.88296,0.248625,0.862668,unid,J1502.7+4120
4FGL J1503.3+1651,110.059,0.0293477,2.13456e-12,57.8818,21.1803,1,0.0247492,15.9005,1.96996,-0.0171894,0.846953,bll,J1503.2+1650
4FGL J1503.3-8136,26.258,0.0994645,9.46758e-13,-20.0137,307.777,2,1.35466e-05,7.47201,1.12624,0.470116,-0.342244,bcu,J1503.3-8136
4FGL J1503.5+4759,746.895,0.0289461,6.61991e-12,56.9414,80.9368,3,0.011657,30.3932,2.29673,0.0146713,0.838113,bll,J1503.6+4759
4FGL J1503.6-6427,113.484,0.0382457,3.25185e-12,-5.13887,316.613,9,0.0218418,86.6156,2.1437,0.319399,-0.08957,bcu,J1503.7-6426
4FGL J1503.6-4146,39.6227,0.0742478,1.65155e-12,14.604,327.804,2,0.0237344,13.2944,1.78417,-0.0433696,0.252136,other,J1503.7-4147
4FGL J1503.7-1540,750.92,0.0177188,8.99837e-12,36.4986,343.732,3,0.00247268,18.3601,1.60682,0.150947,0.594804,bll,J1503.6-1541
4FGL J1503.7-5801,891.981,0.0293833,3.51348e-11,0.462779,319.707,1,0.0168568,10.8958,2.54814,0.221239,0.00807693,bcu,J1503.5-5802
4FGL J1503.9-4247,79.2532,0.0753411,2.6353e-12,13.7189,327.303,6,0.0160726,17.0344,1.60993,0.390998,0.237159,bcu,J1503.9-4247
4FGL J1504.4+1029,62921.4,0.0093916,1.33994e-10,54.5791,11.3796,90,0.00569652,15469.7,2.2412,0.16035,0.814916,fsrq,J1504.4+1029
4FGL J1504.5-0127,28.2011,0.131984,1.51565e-12,47.0682,356.575,2,6.65973e-05,11.8061,2.42685,0.12595,0.732165,unid,J1504.5-0127
4FGL J1504.6+4343,45.3149,0.0620341,8.85292e-13,58.5353,73.4975,3,0.0239536,11.3255,1.82431,0.0362276,0.852962,unid,J1504.5+4342
4FGL J1504.9+2027,69.3938,0.0730844,1.686e-12,58.8201,27.9201,1,0.0327499,16.5135,2.14906,0.0950827,0.855546,bcu,J1505.0+2028
4FGL J1505.0-3433,145.574,0.0405658,2.93083e-12,20.6905,331.917,6,0.00204453,37.7243,2.17453,0.171364,0.35332,bll,J1505.0-3433
4FGL J1505.0+0326,1398.61,0.0280482,1.25258e-11,50.2661,2.22981,17,0.00504965,80.3637,2.29853,0.119255,0.769022,other,J1505.0+0327
4FGL J1505.1-5145,79.7078,0.104169,2.70831e-12,5.88644,323.05,1,0.0874919,13.4293,2.44545,0.767676,0.102557,unid,J1505.3-5140
4FGL J1505.3-5852,81.7752,0.0792443,2.31556e-11,-0.358269,319.485,9,0.0271851,11.2974,2.80703,0.0156014,-0.00625293,unid,J1505.1-5851
4FGL J1505.5-8241,132.533,0.026583,2.15003e-12,-20.9741,307.232,2,0.00952723,11.9111,1.79507,0.0537301,-0.357945,bcu,J1505.2-8242
4FGL J1506.1+3731,5342.68,0.0211486,1.97428e-11,59.8998,61.6609,34,0.00160683,2005.35,2.46329,0.11234,0.86515,fsrq,J1506.1+3731
4FGL J1506.4-0540,45.9185,0.0307922,9.92042e-13,43.7046,352.848,4,0.0206792,17.2623,1.73381,0.219955,0.69094,bll,J1506.5-0541
4FGL J1506.4+4331,56.0588,0.0838796,1.66876e-12,58.2715,72.9117,1,0.00982722,12.8424,2.62526,0.00577524,0.850549,bll,J1506.4+4330
4FGL J1506.5-5708,42.6548,0.0691097,2.57931e-12,1.05418,320.476,1,0.0146186,10.8727,2.2633,0.662018,0.0183978,unid,J1506.4-5708
4FGL J1506.6+0813,1186,0.0178589,1.0221e-11,52.85,8.73416,10,0.00621153,36.4752,1.79284,0.064641,0.797057,bll,J1506.7+0813
4FGL J1506.9-7003,54.2735,0.0607003,1.26717e-12,-10.1966,314.074,2,0.0188027,16.594,2.1938,0.333686,-0.177027,unid,J1507.1-7004
4FGL J1507.1-1901,30.7897,0.161156,2.45465e-12,33.3004,342.139,10,0.0463243,13.0297,2.77231,-0.0499111,0.549029,unid,J1507.3-1901
4FGL J1507.2-1651,38.6884,0.0548327,2.1128e-12,35.0569,343.705,5,0.0166696,9.96679,2.42522,-0.0397445,0.57439,fsrq,J1507.2-1650
4FGL J1507.2+1721,266.586,0.0283943,2.70681e-12,57.2079,22.7557,2,0.0114737,24.2846,1.75488,0.212351,0.840642,bll,J1507.2+1720
4FGL J1507.3-3710,121.009,0.0479816,2.39547e-12,18.2184,330.891,2,0.0130989,8.0647,2.13273,0.199508,0.312641,bcu,J1507.3-3710
4FGL J1507.3+3341,56.6921,0.0616753,7.24694e-13,60.0852,53.94,3,0.0371818,24.1207,2.02496,0.427558,0.866768,bll,J1507.4+3339
4FGL J1507.4-6450,42.7584,0.100622,2.39568e-12,-5.62976,316.701,1,0.0828906,8.71726,2.48554,0.352023,-0.0980998,unid,J1506.7-6449
4FGL J1507.7-5403,42.1306,0.196187,3.79214e-12,3.62327,322.139,1,0.0354491,13.4281,2.71753,0.421307,0.0631959,unid,J1507.6-5405
4FGL J1508.4+7717,165.837,0.0402211,2.15293e-12,37.3486,113.958,5,0.0132447,29.789,2.18853,0.0118534,0.606663,bcu,J1508.5+7717
4FGL J1508.4-4817,131.667,0.0964046,7.7596e-12,8.62603,325.171,4,0.0478919,19.848,2.30554,0.255036,0.149985,unid,J1508.2-4815
4FGL J1508.5-4951,471.712,0.0453343,2.19761e-11,7.19638,324.42,15,0.0202265,68.8739,2.98585,0.0216141,0.125271,bcu,J1508.7-4951
4FGL J1508.8+2708,137.764,0.0312732,1.97099e-12,59.5224,41.0195,1,0.0240012,7.47287,1.7256,0.0917412,0.861827,bll,J1508.8+2709
4FGL J1508.9-4110,80.0507,0.12172,2.0538e-12,14.6445,328.914,1,0.0837533,12.5274,2.41218,0.672188,0.25282,other,J1508.5-4112
4FGL J1509.4-5850,8651.26,0.0125023,1.07678e-10,-0.621434,319.973,1,0.00608621,17.4781,1.33438,0.281881,-0.0108459,psr,J1509.4-5850
4FGL J1509.6-4334,74.4009,0.127867,4.10601e-12,12.4574,327.808,3,0.0581432,15.8153,2.83737,0.30758,0.215713,fsrq,J1509.7-4338
4FGL J1509.7+5556,395.07,0.0224781,2.43405e-12,52.0075,91.8376,3,0.00392395,29.6028,1.69742,0.200339,0.788091,bll,J1509.7+5556
4FGL J1509.8-2906,89.7336,0.0791894,3.73672e-12,24.7184,336.081,5,0.0361632,60.4496,2.5941,0.173932,0.418159,bcu,J1509.9-2905
4FGL J1510.1+5702,335.456,0.067535,4.27316e-12,51.3301,93.2042,12,0.0167315,165.44,2.81421,0.107974,0.780759,fsrq,J1510.2+5701
4FGL J1510.1-5750,131.076,0.0514961,7.66555e-12,0.150168,320.55,1,0.046729,7.40512,2.37043,0.466157,0.00262092,unid,J1510.2-5753
4FGL J1510.4-3017,48.1141,0.0830013,1.04368e-12,22.553,335.356,3,1.11604,18.234,2.0406,1.00011,0.383537,bcu,J1513.0-3115
4FGL J1510.8+7959,136.796,0.0551818,2.1862e-12,35.1657,115.929,3,0.0206763,81.0692,2.32775,-0.0249743,0.575943,bcu,J1511.2+7958
4FGL J1510.8-0542,1767.64,0.0224469,1.79961e-11,42.9469,353.909,31,0.00865251,71.9738,2.4267,0.0961639,0.68132,fsrq,J1510.8-0542
4FGL J1510.9+0551,38.2935,0.0689433,1.19236e-12,50.586,6.61139,4,0.0220211,13.2509,2.03588,0.0718465,0.772578,unid,J1511.0+0550
4FGL J1511.2-5803,253.448,0.0633458,6.22109e-11,-0.078763,320.552,19,0.0248166,15.3292,3,-0.100051,-0.00137467,unid,J1511.1-5805
4FGL J1511.4-0430,78.0283,0.240517,4.21198e-12,43.7584,354.904,12,0.237999,12.3739,2.89293,0.445669,0.691619,unid,J1510.6-0437
4FGL J1511.8-0513,465.48,0.0218985,6.50862e-12,43.1355,354.606,1,0.00950563,19.0644,1.76697,0.136606,0.683726,bll,J1511.7-0513
4FGL J1512.1-2255,342.322,0.0229719,5.94438e-12,29.4893,340.513,1,0.00666755,10.8266,1.96654,0.0194642,0.492261,bll,J1512.2-2255
4FGL J1512.2+4704,99.8938,0.0464649,2.33405e-12,56.0151,78.3122,3,0.00395952,16.6853,2.61281,-0.100035,0.829185,bcu,J1512.2+4704
4FGL J1512.2+0202,3048.18,0.0170414,1.97337e-11,47.9893,2.34653,9,0.00844278,42.4087,2.14605,0.0867286,0.743019,fsrq,J1512.2+0202
4FGL J1512.8-0906,133267,0.00883581,3.10184e-10,40.1336,351.286,212,0.00259827,10537.1,2.32522,0.0738862,0.644571,fsrq,J1512.8-0906
4FGL J1512.9-5639,689.978,0.0208396,2.55046e-11,1.01752,321.493,11,0.00910552,243.842,2.27667,0.0891719,0.0177582,bcu,J1512.9-5639
4FGL J1513.0-3118,48.1141,0.0830013,1.04368e-12,22.553,335.356,3,0.0429544,11.2111,2.0406,1.00011,0.383537,unid,J1513.0-3115
4FGL J1513.0-6549,45.5335,0.132354,3.40444e-12,-6.83381,316.758,1,2.13274e-05,16.797,2.70282,0.180074,-0.11899,bcu,J1513.0-6549
4FGL J1513.2-7131,325.096,0.0344952,4.97631e-12,-11.6855,313.724,16,0.0301312,133.036,2.3404,0.160834,-0.202539,bcu,J1512.8-7131
4FGL J1513.4-3721,127.836,0.0386057,2.91465e-12,17.4154,331.864,2,0.00825276,8.61589,2.00608,0.0634041,0.299298,bcu,J1513.4-3721
4FGL J1513.4-0753,41.4239,0.0479535,1.16377e-12,40.9386,352.504,13,0.0217858,6.58037,1.63328,0.244716,0.65525,bll,J1513.3-0753
4FGL J1513.4-3231,270.499,0.0418071,7.10485e-12,21.4484,334.695,8,0.015431,176.074,2.32752,0.0369522,0.365664,fsrq,J1513.5-3231
4FGL J1513.4-2549,624.14,0.0300764,6.67905e-12,26.9742,338.842,2,0.0132463,15.6165,1,0.371707,0.453589,psr,J1513.4-2549
4FGL J1513.6-2830,89.7336,0.0791894,3.73672e-12,24.7184,336.081,5,0.985866,20.4344,2.5941,0.173932,0.418159,unid,J1509.9-2905
4FGL J1513.7-1519,124.282,0.0436054,2.30543e-12,35.2506,346.325,1,0.0322114,15.1321,2.11895,0.294915,0.577153,unid,J1513.7-1521
4FGL J1514.0-6240,40.3197,0.276955,2.64951e-12,-4.37548,318.727,1,0.298266,20.596,2.29823,0.491962,-0.0762924,unid,J1516.6-6242
4FGL J1514.1-5805,94.3075,0.0585527,1.61685e-11,-0.326979,320.875,1,0.0471009,7.9415,2.53655,0.0340101,-0.00570683,unid,J1514.2-5808
4FGL J1514.3-4946,8288.17,0.0113711,4.11229e-11,6.80783,325.247,3,0.000918802,8.51642,1.01178,0.270383,0.11854,psr,J1514.3-4946
4FGL J1514.4-7719,86.6671,0.0301869,1.4869e-12,-16.6843,310.602,3,0.0390477,10.7204,1.70262,0.182041,-0.287097,bcu,J1514.5-7722
4FGL J1514.4+2939,31.6839,0.128515,6.06038e-13,58.5646,46.1035,5,1.84143e-05,20.9498,2.42227,0.982654,0.853229,unid,J1514.4+2939
4FGL J1514.6-2044,99.238,0.0312489,2.64107e-12,30.9139,342.516,2,0.0269254,23.8561,2.1118,0.072048,0.513749,bcu,J1514.5-2044
4FGL J1514.7-3617,288.251,0.0439893,6.26536e-12,18.1604,332.707,2,0.00930033,72.6804,2.21588,0.0531756,0.311678,bcu,J1514.7-3617
4FGL J1514.8-4748,919.303,0.0225555,1.29169e-11,8.44689,326.336,10,0.0238217,74.3416,2.32574,0.170632,0.146893,fsrq,J1514.6-4748
4FGL J1514.8-0949,641.701,0.0321488,1.94125e-11,39.282,351.154,104,0.0140125,343.391,2.63898,0.00835349,0.633138,bll,J1514.8-0948
4FGL J1514.8+4448,654.673,0.0331549,4.69672e-12,56.3998,74.2027,6,0.0214046,162.783,2.27472,0.205847,0.832919,unid,J1514.9+4448
4FGL J1515.5-4242,54.4669,0.0803361,3.65576e-12,12.6709,329.158,1,0.0707701,16.6868,2.59618,-0.0201554,0.21935,unid,J1515.2-4245
4FGL J1515.6-5817,94.3075,0.0585527,1.61685e-11,-0.326979,320.875,1,0.24133,16.8528,2.53655,0.0340101,-0.00570683,unid,J1514.2-5808
4FGL J1515.7-2321,45.019,0.0502068,1.69262e-12,28.6536,340.956,4,6.84522e-05,9.79631,2.00117,0.074814,0.479513,bcu,J1515.7-2321
4FGL J1516.0+2424,39.9531,0.0492381,7.97946e-13,57.444,36.3948,6,0.00294543,11.087,1.65541,0.12465,0.842866,bll,J1516.0+2424
4FGL J1516.1-6429,51.1102,0.0992848,2.31038e-12,-5.86338,317.748,2,0.0135336,29.4881,1.36876,0.43117,-0.102157,unid,J1516.2-6429
4FGL J1516.1+4351,38.476,0.0943733,6.68465e-13,56.488,72.4247,4,0.0172296,44.7765,2.27428,0.456837,0.833771,bll,J1516.2+4350
4FGL J1516.4-2640,43.4283,0.092504,1.03045e-12,25.8952,338.859,2,0.0331901,15.2149,2.30209,1.00016,0.436726,unid,J1516.2-2641
4FGL J1516.4-1523,35.2422,0.0355743,9.75982e-13,34.8205,346.907,3,0.00848538,12.7759,1.69881,0.127342,0.571008,bll,J1516.4-1523
4FGL J1516.5+0015,228.944,0.0709833,5.95202e-12,46.0165,1.30807,1,0.0436075,13.6673,2.71354,0.0486126,0.719539,bcu,J1516.4+0013
4FGL J1516.8+2918,84.4176,0.0378041,2.1826e-12,58.0349,45.519,11,0.0147695,10.1616,2.32089,-0.099629,0.84837,bll,J1516.7+2918
4FGL J1516.8+3651,71.0959,0.0808189,1.18914e-12,57.8694,59.7822,7,0.0190908,36.1112,2.26587,0.241324,0.846838,bll,J1516.9+3651
4FGL J1516.9+1934,57.2872,0.0855469,2.01152e-12,55.8702,28.0549,3,0.0113094,37.4445,2.41183,0.00922557,0.827769,bll,J1517.0+1934
4FGL J1517.0-4600,54.7275,0.190101,3.75519e-12,9.73619,327.569,1,0.0856994,11.5583,1.93479,0.316188,0.169112,unid,J1516.6-4604
4FGL J1517.0+2639,54.9737,0.0471454,9.82891e-13,57.6651,40.5408,3,0.0264385,28.2615,2.08275,0.194305,0.844936,bcu,J1516.9+2638
4FGL J1517.3+6630,75.8714,0.122884,1.40828e-12,44.7188,103.422,1,0.0271587,20.9376,1.61846,0.266878,0.703628,bcu,J1517.3+6628
4FGL J1517.7-2422,16572.9,0.0103793,7.3877e-11,27.5786,340.681,28,0.0019593,638.981,2.11831,0.0294504,0.462965,bll,J1517.6-2422
4FGL J1517.7-4446,123.221,0.0689459,5.20514e-12,10.7341,328.428,2,0.00132579,16.4614,2.49329,0.109795,0.186251,unid,J1517.7-4446
4FGL J1517.7+6525,1899.23,0.0140341,8.94712e-12,45.394,102.259,2,0.00600498,31.2627,1.7603,0.0621836,0.711953,bll,J1517.7+6525
4FGL J1517.9-5233,716.872,0.032328,8.38134e-12,4.14011,324.262,1,0.00318536,11.4358,2.22675,0.621747,0.0721957,unid,J1517.9-5233
4FGL J1518.0-2731,1574.45,0.0156534,1.6835e-11,24.9896,338.662,12,0.00568082,181.361,2.04023,0.0243229,0.422453,bll,J1518.0-2731
4FGL J1518.4+0750,42.5462,0.0540433,7.66984e-13,50.2163,10.8604,1,0.018265,9.39067,1.79711,0.383635,0.768466,bcu,J1518.5+0750
4FGL J1518.6+0614,74.8335,0.0473077,2.68678e-12,49.2334,8.8701,2,0.0651748,7.82859,2.38078,-0.100029,0.757376,bcu,J1518.8+0613
4FGL J1518.6+4044,261.169,0.0236577,2.6732e-12,56.8816,66.7607,3,0.00587331,12.1147,1.80994,0.0384526,0.837543,bll,J1518.6+4044
4FGL J1518.8+0203,134.658,0.0695152,3.58517e-12,46.7824,3.84226,1,0.0599643,10.5519,2.53282,0.114247,0.728758,other,J1518.5+0203
4FGL J1518.9-5903,84.38,0.157019,8.3496e-12,-1.41154,320.817,1,0.102803,9.57527,1.25606,0.473986,-0.0246336,other,J1518.2-5905
4FGL J1519.7-6013,78.8295,0.150756,4.13697e-12,-2.28859,320.116,1,0.31032,12.0348,2.74753,0.836534,-0.0399329,unid,J1517.2-6012
4FGL J1519.7+6727,93.2261,0.0461037,7.88543e-13,43.8789,104.221,3,0.0153947,18.9356,1.786,0.461075,0.693137,unid,J1519.8+6728
4FGL J1520.0-0905,125.12,0.0586582,6.77142e-12,38.9695,352.986,65,0.033619,11.025,2.71488,-0.0935044,0.628906,bcu,J1519.9-0903
4FGL J1520.4+5546,223.997,0.0412856,2.60295e-12,50.8132,90.2138,2,0.0567974,24.9339,2.22084,0.00689349,0.775091,bll,J1520.8+5544
4FGL J1520.5+4209,109.703,0.0687364,1.74596e-12,56.2037,69.1131,3,0.00206659,78.7089,2.40956,0.186053,0.83102,fsrq,J1520.5+4209
4FGL J1520.8-0348,956.196,0.0179325,1.00354e-11,42.5014,358.111,2,0.00475044,23.6385,1.5938,0.245965,0.675609,bll,J1520.8-0349
4FGL J1520.9-3805,158.693,0.0328776,4.37639e-12,16.0524,332.746,2,0.0709533,21.411,2.30439,0.0322037,0.276516,unid,J1520.7-3801
4FGL J1521.1+0421,57.23,0.0593405,1.57587e-12,47.6505,7.09021,4,0.0277674,26.2072,2.14789,0.120629,0.739049,bcu,J1521.2+0420
4FGL J1521.5-2832,1904.21,0.0172755,1.76105e-11,24.3983,339.591,20,1.06208,16.0705,2.15354,0.101628,0.413078,unid,J1522.6-2730
4FGL J1521.5-8057,43.9112,0.384197,3.02152e-12,-19.7223,308.683,1,0.143765,12.5407,2.83451,0.103725,-0.337462,unid,J1518.0-8054
4FGL J1521.7+1650,25.1076,0.189063,1.27668e-12,52.6903,22.5332,6,1.57025,8.97425,2.53032,0.255613,0.795371,bcu,J1524.2+1523
4FGL J1521.8+4338,257.219,0.10556,4.40142e-12,55.6146,71.419,7,0.0754899,76.0795,3,0.0751812,0.825257,fsrq,J1521.8+4333
4FGL J1521.9-5735,4590.61,0.0173639,7.82242e-11,-0.407984,322.033,1,0.00514266,5.3049,1.31613,0.347728,-0.0071206,psr,J1521.9-5735
4FGL J1522.1+3144,59879.3,0.0104472,9.72754e-11,57.0201,50.1677,66,0.000584277,10523.2,2.42021,0.0741118,0.838861,fsrq,J1522.1+3144
4FGL J1522.5+0844,32.9409,0.0632634,5.42527e-13,49.8866,12.9177,1,0.0254864,11.7646,1.64059,1.00003,0.764771,unid,J1522.5+0846
4FGL J1522.6-2730,1904.21,0.0172755,1.76105e-11,24.3983,339.591,20,0.00338791,177.452,2.15354,0.101628,0.413078,bll,J1522.6-2730
4FGL J1523.1+3413,26.982,0.11725,4.8914e-13,56.8178,54.7326,5,2.71353e-05,37.7389,1,0.654616,0.836935,bcu,J1523.1+3413
4FGL J1523.2-3941,45.7119,0.110964,1.71521e-12,14.3307,332.213,2,0.0791387,18.5906,1,0.417725,0.247519,bcu,J1523.6-3944
4FGL J1523.2+0533,63.13,0.0450167,2.25288e-12,47.9479,9.02036,1,0.00795834,14.9307,2.33644,-0.0377796,0.742536,bll,J1523.3+0533
4FGL J1523.2+2818,26.2962,0.32791,1.13974e-12,56.5128,43.6571,2,0.171167,4.97389,1.89118,0.308735,0.834009,bcu,J1523.1+2808
4FGL J1524.2+1523,25.1076,0.189063,1.27668e-12,52.6903,22.5332,6,1.11949e-05,38.5306,2.53032,0.255613,0.795371,fsrq,J1524.2+1523
4FGL J1524.6-6245,26.7326,0.120462,1.02132e-12,-4.91392,319.476,3,0.00248999,6.03954,1,0.862049,-0.0856589,unid,J1524.6-6245
4FGL J1524.8-5904,188.429,0.0393118,1.34026e-11,-1.85039,321.54,5,0.00385299,26.2553,2.42666,0.00608224,-0.0322898,bcu,J1524.8-5903
4FGL J1525.2-3316,33.5616,0.0702607,2.06991e-12,19.4176,336.401,2,0.00424221,13.8189,2.2372,0.0205747,0.332452,unid,J1525.3-3316
4FGL J1525.7-4334,51.3045,0.244797,2.79582e-12,10.9547,330.343,1,0.024719,3.19675,2.60196,0.594449,0.190033,bcu,J1525.7-4333
4FGL J1526.1-0831,137.246,0.0352336,2.78897e-12,38.2924,354.864,6,0.00572919,28.756,1.92864,0.11902,0.619674,bll,J1526.1-0831
4FGL J1526.3-4501,120.993,0.0386935,5.7666e-12,9.6748,329.601,1,0.0138969,8.71914,2.39301,-0.0297328,0.168056,unid,J1526.4-4501
4FGL J1526.6-3810,153.903,0.0514302,2.41183e-12,15.2742,333.646,2,0.00639867,9.45772,2.16812,0.672109,0.26344,unid,J1526.6-3810
4FGL J1526.6-2743,210.927,0.0453946,3.99556e-12,23.6743,340.22,1,0.00745753,8.30871,1.45979,0.240742,0.401537,psr,J1526.7-2744
4FGL J1526.7-1529,82.811,0.0392895,2.23944e-12,33.1178,349.107,1,0.0118905,11.3627,1.97413,0.0657907,0.546362,bcu,J1526.7-1529
4FGL J1526.9+7358,33.3614,0.127762,6.52491e-13,38.9601,110.007,2,0.0601277,12.281,2.25424,0.234923,0.628779,unid,J1527.8+7359
4FGL J1527.3-3103,128.026,0.0409584,3.24699e-12,21.0076,339.155,2,0.934823,19.8413,2.08704,0.0737368,0.358492,unid,J1530.5-3026
4FGL J1527.3+3117,74.7307,0.0513488,1.65043e-12,55.8888,49.3761,29,0.0458032,22.2479,2.04174,0.0682169,0.82795,fsrq,J1527.3+3115
4FGL J1527.4+1717,25.1076,0.189063,1.27668e-12,52.6903,22.5332,6,2.06207,14.9127,2.53032,0.255613,0.795371,bcu,J1524.2+1523
4FGL J1527.8+1013,138.172,0.0748548,1.6223e-12,49.5318,15.9602,1,0.041578,13.3581,2.274,1.00016,0.760766,unid,J1527.8+1016
4FGL J1527.9-4943,74.5221,0.208003,5.48803e-12,5.46508,326.994,1,0.237928,8.63558,1.93048,0.367214,0.0952391,unid,J1527.8-4957
4FGL J1528.2-2448,63.5132,0.090683,1.47998e-12,25.7709,342.483,2,0.0274832,11.4824,2.11342,0.563005,0.434774,unid,J1528.1-2449
4FGL J1528.2-2905,210.927,0.0453946,3.99556e-12,23.6743,340.22,1,1.39447,11.4218,1.45979,0.240742,0.401537,bcu,J1526.7-2744
4FGL J1528.4-5838,1052.91,0.0278452,1.81887e-11,-1.75429,322.165,1,0.00342795,6.18584,1,0.500142,-0.0306134,psr,J1528.4-5838
4FGL J1528.4+2004,34.0281,0.0421486,7.07255e-13,53.4886,30.4158,5,0.00393767,14.0954,1.8116,0.17854,0.803738,unid,J1528.4+2004
4FGL J1528.4-6729,106.394,0.0386212,2.28332e-12,-9.05619,317.142,1,0.00827014,5.82173,1.89606,0.112442,-0.157403,other,J1528.5-6729
4FGL J1528.5-2240,60.4389,0.0948928,1.34352e-12,27.3765,344.023,2,0.0434617,4.02159,2.04551,0.755123,0.459836,bcu,J1528.4-2242
4FGL J1529.2+3812,61.4027,0.0585405,7.77161e-13,55.3176,61.6491,2,0.0299006,11.7225,1.80713,0.306597,0.822319,bll,J1529.1+3811
4FGL J1529.4-6027,93.46,0.166217,8.06405e-12,-3.38579,321.187,1,0.0777494,10.9269,2.873,0.196001,-0.0590588,unid,J1529.3-6032
4FGL J1529.7+6733,81.8337,0.0705073,1.45229e-12,43.1037,103.479,2,0.00505052,29.6759,2.30334,0.0757584,0.683321,bcu,J1529.7+6733
4FGL J1530.0-1522,126.708,0.0639511,2.47619e-12,32.6717,349.881,3,0.00683826,8.29787,2.29046,0.549649,0.539825,unid,J1530.0-1522
4FGL J1530.3+2709,45.1513,0.0477713,7.59165e-13,54.8127,42.2589,6,0.0388903,29.7127,1.72381,0.253731,0.817273,bcu,J1530.2+2706
